,año,mes,fecha,hora_hecho,delito,categoria_delito,sexo,edad,tipo_persona,colonia ,alcaldía,latitud,longitud
7757,2021,Febrero,2021-02-16,12:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,CENTRO,CUAUHTEMOC,19.4318065818973,-99.1328725204066
7758,2021,Febrero,2021-02-16,13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,23,FISICA,GUERRERO,CUAUHTEMOC,19.4451715116867,-99.1466590799811
7759,2021,Febrero,2021-02-15,17:00:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,49,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4155919936939,-99.1685195297009
7760,2021,Febrero,2021-02-13,04:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,31,FISICA,TABACALERA,CUAUHTEMOC,19.4370038608128,-99.152130339924
7761,2021,Febrero,2021-02-11,14:15:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Femenino,61,FISICA,OBRERA,CUAUHTEMOC,19.4097336987576,-99.1418735699452
7762,2021,Febrero,2021-02-16,18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,38,FISICA,GUERRERO,CUAUHTEMOC,19.4379808298928,-99.1484865500416
7763,2021,Febrero,2021-02-16,08:45:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,53,FISICA,ATLAMPA,CUAUHTEMOC,19.4568766519085,-99.1607952095951
7764,2021,Febrero,2021-02-12,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,DOCTORES,CUAUHTEMOC,19.4209650961173,-99.1530105500461
7765,2021,Febrero,2021-02-11,07:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,ROMA NORTE,CUAUHTEMOC,19.4139503887388,-99.1573941699806
7766,2021,Febrero,2021-02-16,15:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,41,FISICA,CONDESA,CUAUHTEMOC,19.4132431592257,-99.1787874697224
7767,2021,Febrero,2021-02-17,08:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.4570836861302,-99.1477051396532
7768,2021,Febrero,2021-02-17,09:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.461654676755,-99.1421002098512
7769,2021,Febrero,2021-02-17,12:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,48,FISICA,MORELOS,CUAUHTEMOC,19.4513072783039,-99.1282591203728
7770,2021,Febrero,2021-02-13,18:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4094449185217,-99.1742983501498
7771,2021,Febrero,2021-02-17,16:25:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,30,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.4597844983618,-99.1434203103673
7772,2021,Febrero,2021-02-12,11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,55,FISICA,ROMA NORTE,CUAUHTEMOC,19.424183047883,-99.1543597000961
7773,2021,Febrero,2021-02-16,04:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,31,FISICA,DOCTORES,CUAUHTEMOC,19.424205864245,-99.1519626998406
7774,2021,Febrero,2021-02-14,11:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,39,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4123718415453,-99.1711109901027
7775,2021,Febrero,2021-02-04,08:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,62,FISICA,ROMA NORTE,CUAUHTEMOC,19.4183396997905,-99.1667818995505
7776,2021,Febrero,2021-02-02,11:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4524833167764,-99.1570454802011
7777,2021,Febrero,2021-02-18,06:25:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,63,FISICA,OBRERA,CUAUHTEMOC,19.41408194902,-99.140243460221
7778,2021,Febrero,2021-02-18,09:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,50,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4375752072469,-99.1628830902507
7779,2021,Febrero,2021-02-16,12:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,42,FISICA,CENTRO,CUAUHTEMOC,19.4431911324613,-99.1323638001651
7780,2021,Febrero,2021-02-16,12:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,30,FISICA,CENTRO,CUAUHTEMOC,19.4431911324613,-99.1323638001651
7781,2021,Febrero,2021-02-14,22:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,34,FISICA,OBRERA,CUAUHTEMOC,19.4142436557464,-99.1439370803953
7782,2021,Febrero,2021-02-12,07:50:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,55,FISICA,ROMA NORTE,CUAUHTEMOC,19.4219983467074,-99.1565787800431
7783,2021,Febrero,2021-02-18,21:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,56,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4578124310364,-99.1360478096197
7784,2021,Febrero,2021-02-14,01:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,39,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4109934696538,-99.1716206104504
7785,2021,Febrero,2021-02-17,11:43:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,58,FISICA,ROMA NORTE,CUAUHTEMOC,19.4208462130109,-99.1618090903589
7786,2021,Febrero,2021-02-18,22:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,BUENAVISTA,CUAUHTEMOC,19.4447592527343,-99.1490310400417
7787,2021,Febrero,2021-02-17,15:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,26,FISICA,BUENAVISTA,CUAUHTEMOC,19.4462666599467,-99.1532099196572
7788,2021,Febrero,2021-02-17,15:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,28,FISICA,DOCTORES,CUAUHTEMOC,19.4071249311685,-99.1454847198519
7789,2021,Febrero,2021-02-18,13:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,55,FISICA,CENTRO,CUAUHTEMOC,19.4254310558335,-99.1257836703056
7790,2021,Febrero,2021-02-16,14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,27,FISICA,CENTRO,CUAUHTEMOC,19.4270941916015,-99.144685860377
7791,2021,Febrero,2021-02-15,23:36:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,55,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4554549919365,-99.1402825696376
7792,2021,Febrero,2021-02-18,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,ROMA SUR,CUAUHTEMOC,19.4051113637889,-99.1668087202946
7793,2021,Enero,2021-01-01,03:22:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,51,FISICA,DOCTORES,CUAUHTEMOC,19.414874821788,-99.1523006601636
7794,2021,Febrero,2021-02-17,01:30:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,35,FISICA,BUENOS AIRES,CUAUHTEMOC,19.4057019083068,-99.1499403096514
7795,2021,Febrero,2021-02-19,18:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,23,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4532572242858,-99.1318970902371
7796,2021,Febrero,2021-02-17,18:37:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,46,FISICA,PERALVILLO,CUAUHTEMOC,19.4636930060192,-99.1314196600048
7797,2020,Febrero,2020-02-19,21:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,21,FISICA,GUERRERO,CUAUHTEMOC,19.4390087930201,-99.1425401000238
7798,2021,Febrero,2021-02-20,02:40:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,ROMA NORTE,CUAUHTEMOC,19.4125474939878,-99.1563963899127
7799,2021,Febrero,2021-02-20,09:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,ROMA NORTE,CUAUHTEMOC,19.417833771058,-99.1596472302951
7800,2021,Febrero,2021-02-20,09:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,TRANSITO,CUAUHTEMOC,19.4231745260144,-99.1327916995571
7801,2021,Febrero,2021-02-19,13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,34,FISICA,CENTRO,CUAUHTEMOC,19.4257938358385,-99.125734799898
7802,2021,Febrero,2021-02-20,15:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,39,FISICA,TRANSITO,CUAUHTEMOC,19.417041763889905,-99.1331139295813
7803,2021,Febrero,2021-02-20,05:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,66,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.4604223078757,-99.1436380099264
7804,2021,Febrero,2021-02-20,02:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,OBRERA,CUAUHTEMOC,19.4100925441078,-99.1392883703404
7805,2021,Febrero,2021-02-21,21:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,CENTRO,CUAUHTEMOC,19.4370738582286,-99.1460189198819
7806,2021,Febrero,2021-02-20,11:50:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4449196042706,-99.1641066201467
7807,2021,Febrero,2021-02-20,09:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,55,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4399115766108,-99.1655961404336
7808,2021,Febrero,2021-02-17,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4080230123516,-99.169689859683
7809,2021,Febrero,2021-02-19,09:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,ROMA SUR,CUAUHTEMOC,19.4039600341128,-99.1590265201504
7810,2021,Enero,2021-01-19,04:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,48,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4536111156605,-99.1543824998812
7811,2021,Febrero,2021-02-21,06:19:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,39,FISICA,DOCTORES,CUAUHTEMOC,19.4179129496975,-99.1463047098658
7812,2021,Febrero,2021-02-22,07:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,ROMA NORTE,CUAUHTEMOC,19.4137758371106,-99.1561129701126
7813,2021,Enero,2021-01-19,03:40:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,64,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4367526309001,-99.1629222003867
7814,2021,Febrero,2021-02-20,02:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,27,FISICA,GUERRERO,CUAUHTEMOC,19.4448228231851,-99.1451937004371
7815,2021,Febrero,2021-02-22,03:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,OBRERA,CUAUHTEMOC,19.4118265166703,-99.1431570100542
7816,2021,Febrero,2021-02-22,11:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,36,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4524984903443,-99.1457533803411
7817,2021,Febrero,2021-02-19,08:05:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,OBRERA,CUAUHTEMOC,19.4090304157353,-99.1376598203026
7818,2021,Febrero,2021-02-21,02:50:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,39,FISICA,DOCTORES,CUAUHTEMOC,19.4178927121589,-99.146308599949
7819,2021,Febrero,2021-02-22,19:30:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,20,FISICA,OBRERA,CUAUHTEMOC,19.4147093019228,-99.1391444203358
7820,2021,Febrero,2021-02-22,19:30:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Femenino,18,FISICA,OBRERA,CUAUHTEMOC,19.4147093019228,-99.1391444203358
7821,2021,Febrero,2021-02-17,11:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4079194570401,-99.1731172797276
7822,2021,Febrero,2021-02-22,15:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,36,FISICA,GUERRERO,CUAUHTEMOC,19.4409740609303,-99.1445222498056
7823,2021,Febrero,2021-02-16,04:04:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,31,FISICA,DOCTORES,CUAUHTEMOC,19.424084059037,-99.1514557600009
7824,2021,Febrero,2021-02-22,21:25:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4496557513208,-99.1362798196108
7825,2021,Febrero,2021-02-17,08:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4107426886197,-99.1679620703666
7826,2021,Febrero,2021-02-02,11:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.452463082709,-99.1570347502338
7827,2021,Febrero,2021-02-22,14:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,56,FISICA,ROMA NORTE,CUAUHTEMOC,19.4213507024975,-99.156535860281
7828,2021,Febrero,2021-02-23,09:30:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,60,FISICA,GUERRERO,CUAUHTEMOC,19.4450453869156,-99.1473966800533
7829,2021,Febrero,2021-02-23,15:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,45,FISICA,CENTRO,CUAUHTEMOC,19.4420755456158,-99.1371037101005
7830,2021,Febrero,2021-02-23,19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,23,FISICA,OBRERA,CUAUHTEMOC,19.4143574969074,-99.1387935000524
7831,2021,Enero,2021-01-01,12:20:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,26,FISICA,DOCTORES,CUAUHTEMOC,19.4230328594568,-99.1450640598239
7832,2021,Febrero,2021-02-24,04:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,36,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4533861958609,-99.1409888896824
7833,2021,Febrero,2021-02-22,23:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,34,FISICA,BUENAVISTA,CUAUHTEMOC,19.4391845789546,-99.149247849891
7834,2021,Febrero,2021-02-24,14:15:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,49,FISICA,ATLAMPA,CUAUHTEMOC,19.4559061740635,-99.1575405701037
7835,2021,Febrero,2021-02-01,09:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,36,FISICA,OBRERA,CUAUHTEMOC,19.420841185942,-99.1425830101369
7836,2020,Diciembre,2020-12-09,06:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,38,FISICA,CENTRO,CUAUHTEMOC,19.42377276168,-99.131703970461
7837,2021,Febrero,2021-02-24,06:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,OBRERA,CUAUHTEMOC,19.4176700984172,-99.1358828502262
7838,2021,Febrero,2021-02-24,13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,41,FISICA,MORELOS,CUAUHTEMOC,19.4490162242407,-99.1322243201789
7839,2021,Febrero,2021-02-23,01:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,26,FISICA,DOCTORES,CUAUHTEMOC,19.422327111326,-99.1452705904302
7840,2021,Febrero,2021-02-25,03:28:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,OBRERA,CUAUHTEMOC,19.4079964514985,-99.1376504295389
7841,2021,Febrero,2021-02-25,10:15:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,26,FISICA,DOCTORES,CUAUHTEMOC,19.4221742370631,-99.1452482297902
7842,2021,Febrero,2021-02-24,14:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,28,FISICA,DOCTORES,CUAUHTEMOC,19.418172243266,-99.1541755203322
7843,2021,Febrero,2021-02-24,00:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,37,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4549188235974,-99.1402700498994
7844,2021,Febrero,2021-02-24,05:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,32,FISICA,CENTRO,CUAUHTEMOC,19.436159895953,-99.1417436097294
7845,2021,Febrero,2021-02-23,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,HIPÓDROMO,CUAUHTEMOC,19.40950673249,-99.1695713997625
7846,2021,Febrero,2021-02-25,11:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,57,FISICA,OBRERA,CUAUHTEMOC,19.4199847059609,-99.1403809201179
7847,2021,Febrero,2021-02-19,08:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,34,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4485086093047,-99.1588774304742
7848,2021,Febrero,2021-02-26,05:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,54,FISICA,JUÁREZ,CUAUHTEMOC,19.4265729522936,-99.1654761101013
7849,2021,Enero,2021-01-01,01:51:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,24,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4324996393216,-99.1714391101165
7850,2021,Febrero,2021-02-25,19:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,47,FISICA,CONDESA,CUAUHTEMOC,19.4195736474685,-99.1762630596681
7851,2021,Febrero,2021-02-24,09:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,28,FISICA,CONDESA,CUAUHTEMOC,19.415050801127,-99.1778817803783
7852,2021,Febrero,2021-02-26,13:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,31,FISICA,CENTRO,CUAUHTEMOC,19.4298068872825,-99.1250172300067
7853,2021,Febrero,2021-02-26,14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,53,FISICA,CENTRO,CUAUHTEMOC,19.4428016214257,-99.1273596896508
7854,2021,Febrero,2021-02-26,20:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,60,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.460204476634,-99.1417989096339
7855,2021,Febrero,2021-02-26,22:52:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,48,FISICA,PERALVILLO,CUAUHTEMOC,19.4604649699816,-99.1351908403396
7856,2021,Febrero,2021-02-27,12:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,ROMA NORTE,CUAUHTEMOC,19.4144770692956,-99.1575938598559
7857,2021,Febrero,2021-02-26,16:00:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,51,FISICA,DOCTORES,CUAUHTEMOC,19.4098233831171,-99.1474267696185
7858,2021,Febrero,2021-02-26,23:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,29,FISICA,ROMA NORTE,CUAUHTEMOC,19.413340679111,-99.1638871998616
7859,2021,Febrero,2021-02-25,18:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,61,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4517648785034,-99.1433006397456
7860,2021,Febrero,2021-02-25,10:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,OBRERA,CUAUHTEMOC,19.4125767492539,-99.1414665901267
7861,2021,Febrero,2021-02-26,22:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,59,FISICA,ROMA NORTE,CUAUHTEMOC,19.4238604527538,-99.1562217296514
7862,2021,Febrero,2021-02-26,07:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,18,FISICA,BUENOS AIRES,CUAUHTEMOC,19.4057589992768,-99.1497069603906
7863,2021,Febrero,2021-02-26,07:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,35,FISICA,ROMA NORTE,CUAUHTEMOC,19.4207984878587,-99.1763413003522
7864,2021,Enero,2021-01-22,20:05:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,26,FISICA,TRANSITO,CUAUHTEMOC,19.4146148129812,-99.1281942999287
7865,2021,Enero,2021-01-31,09:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,52,FISICA,ROMA NORTE,CUAUHTEMOC,19.4222172533582,-99.1583224797972
7866,2021,Febrero,2021-02-27,15:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,57,FISICA,ESPERANZA,CUAUHTEMOC,19.4217956499506,-99.1293599899883
7867,2021,Febrero,2021-02-27,12:57:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,50,FISICA,ROMA NORTE,CUAUHTEMOC,19.4202262077527,-99.1551236802904
7868,2021,Febrero,2021-02-28,12:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,ROMA NORTE,CUAUHTEMOC,19.4156864261598,-99.1550934195349
