año,colonia,delito,fecha,latitud,longitud,mes
2024,SAN RAFAEL,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-05,19.4394310198333,-99.1602762,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-29,19.4206624798332,-99.1656459899999,Julio
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-20,19.4410674698332,-99.1535036299999,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-04,19.4171709598335,-99.1593890599999,Julio
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-05,19.4270767798334,-99.1560577599999,Julio
2024,CUAUHTÉMOC,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-05,19.4318037098337,-99.1593334099999,Julio
2024,TABACALERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-05,19.4315937698335,-99.1585153299999,Julio
2024,SAN RAFAEL,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-05,19.4413235598332,-99.1629966299999,Julio
2024,TABACALERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-04,19.4379298698337,-99.1537812399999,Julio
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-06,19.4220550198332,-99.1747024699999,Julio
2024,SAN RAFAEL,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-09,19.438749999833,-99.1679412899999,Julio
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-29,19.4271608898332,-99.1560409999999,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-29,19.4208863498339,-99.1555032099999,Julio
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-06,19.4132483498334,-99.1455890499999,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-07,19.4254022398336,-99.1314323999999,Julio
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-06,19.4250338798336,-99.1670591799999,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-29,19.4194288698338,-99.1666746099999,Julio
2024,MORELOS,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-07,19.4471654498338,-99.12920818,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-29,19.4191004398339,-99.1716018299999,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-29,19.4203889898334,-99.1764590899999,Julio
2024,MORELOS,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-07,19.4475056298332,-99.1327634499999,Julio
2024,MORELOS,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-07,19.4476912098333,-99.1342517399999,Julio
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-07,19.414506629834,-99.1386397199999,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-09,19.4358342998334,-99.1462375199999,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-09,19.4431857298333,-99.13156182,Julio
2024,CONDESA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-06,19.4143035698332,-99.1709762099999,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-01,19.4195532498338,-99.1601032,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-10,19.4401202498336,-99.12900835,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-10,19.4329859598332,-99.1421722799999,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-11,19.4293529398336,-99.1469696799999,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-11,19.4197050198332,-99.1680425399999,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-11,19.4311681998332,-99.1413196899999,Julio
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-28,19.423678679833,-99.15239453,Julio
2024,EX-HIPÓDROMO DE PERALVILLO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-15,19.4559079798334,-99.1323094799999,Julio
2024,BUENOS AIRES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-11,19.4064961098338,-99.1447784,Julio
2024,CUAUHTÉMOC,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-11,19.4306401698338,-99.1602989999999,Julio
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-11,19.4139563698333,-99.13505808,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-12,19.4368827198332,-99.1450265,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-13,19.439632989833,-99.1399604799999,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-13,19.4385856398338,-99.1330792299999,Julio
2024,SAN RAFAEL,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-13,19.4420817098332,-99.1617058199999,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-15,19.4230541998339,-99.1635317799999,Julio
2024,AMPLIACIÓN ASTURIAS,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-12,19.406831939834,-99.12702687,Julio
2024,PERALVILLO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-15,19.4608502998331,-99.1363374899999,Julio
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-16,19.4072012698331,-99.1456690299999,Julio
2024,SANTA MARIA LA RIBERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-16,19.4513474098334,-99.16067156,Julio
2024,GUERRERO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-16,19.4422692998335,-99.1412718599999,Julio
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-16,19.4241937598336,-99.1529108599999,Julio
2024,BUENOS AIRES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-19,19.406110309834,-99.1449174299999,Julio
2024,ALGARIN,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-20,19.4060504398335,-99.1375806899999,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-20,19.4352141898333,-99.1419285499999,Julio
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-13,19.4269440298337,-99.1606863999999,Julio
2024,SANTA MARIA LA RIBERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-06-10,19.4466844898337,-99.1543230399999,Julio
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-31,19.4183990998339,-99.1343613699999,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-21,19.4175605298335,-99.1660208299999,Julio
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-23,19.4291847898334,-99.1612743199999,Julio
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-22,19.4459836898338,-99.15079795,Julio
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-24,19.4178014798334,-99.1646795,Julio
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-27,19.434348299833,-99.14185077,Julio
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-29,19.4132614598335,-99.14537036,Julio
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-07-27,19.4130342898331,-99.1413170099999,Julio
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2014-07-30,19.4132437498338,-99.1453660699999,Julio
