_c0,año,mes,fecha,hora_hecho,delito,categoria_delito,sexo,edad,tipo_persona,colonia,alcaldía,latitud,longitud
15299,2023,Febrero,2023-02-04,2024-11-11T07:40:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,57,FISICA,OBRERA,CUAUHTEMOC,19.409369372564,-99.1358274198506
15300,2023,Febrero,2023-02-04,2024-11-11T05:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,37,FISICA,CONDESA,CUAUHTEMOC,19.4117152124626,-99.1797691602911
15301,2023,Febrero,2023-02-07,2024-11-11T08:48:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,33,FISICA,ROMA NORTE,CUAUHTEMOC,19.419943835948,-99.157500450148
15302,2023,Febrero,2023-02-08,2024-11-11T20:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4461962217574,-99.1626794602252
15303,2023,Febrero,2023-02-08,2024-11-11T07:15:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,28,FISICA,CENTRO,CUAUHTEMOC,19.4371439181672,-99.1466760598699
15305,2023,Febrero,2023-02-09,2024-11-11T10:50:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,21,FISICA,VISTA ALEGRE,CUAUHTEMOC,19.4085555389601,-99.1330558099913
15306,2023,Febrero,2023-02-09,2024-11-11T01:30:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,DOCTORES,CUAUHTEMOC,19.4143314355984,-99.1452190697967
15307,2023,Febrero,2023-02-09,2024-11-11T10:12:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,OBRERA,CUAUHTEMOC,19.4195029863691,-99.1359588498914
15309,2023,Febrero,2023-02-06,2024-11-11T03:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,HIPÓDROMO CONDESA,CUAUHTEMOC,19.4093891020126,-99.1764731696545
15310,2023,Febrero,2023-02-08,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,38,FISICA,CENTRO,CUAUHTEMOC,19.4261860972686,-99.1288295400757
15311,2023,Febrero,2023-02-09,2024-11-11T02:00:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,35,FISICA,CENTRO,CUAUHTEMOC,19.4361525376051,-99.1404908903311
15312,2023,Enero,2023-01-29,2024-11-11T10:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,33,FISICA,ROMA NORTE,CUAUHTEMOC,19.4132129790347,-99.1578595302517
15313,2023,Febrero,2023-02-08,2024-11-11T08:30:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,25,FISICA,GUERRERO,CUAUHTEMOC,19.4452853259918,-99.1469389195663
15314,2023,Febrero,2023-02-09,2024-11-11T08:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,22,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.448609950795,-99.1353678701269
15315,2023,Febrero,2023-02-09,2024-11-11T02:08:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,34,FISICA,SANTA MARIA INSURGENTES,CUAUHTEMOC,19.463541441467,-99.1445986903796
15316,2023,Febrero,2023-02-07,2024-11-11T08:48:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,33,FISICA,ROMA NORTE,CUAUHTEMOC,19.4204558507765,-99.1569254503889
15317,2023,Febrero,2023-02-09,2024-11-11T01:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,TRANSITO,CUAUHTEMOC,19.4150253417186,-99.1339040495841
15318,2023,Febrero,2023-02-09,2024-11-11T05:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,TABACALERA,CUAUHTEMOC,19.4356183765692,-99.1573405300689
15319,2023,Febrero,2023-02-10,2024-11-11T07:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,35,FISICA,HIPÓDROMO CONDESA,CUAUHTEMOC,19.4072235989746,-99.1783310500471
15320,2023,Febrero,2023-02-10,2024-11-11T01:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,34,FISICA,DOCTORES,CUAUHTEMOC,19.4196621867856,-99.1531612002026
15321,2023,Febrero,2023-02-09,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,61,FISICA,ROMA SUR,CUAUHTEMOC,19.4059839890195,-99.1603870702394
15322,2023,Febrero,2023-02-10,2024-11-11T08:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,53,FISICA,GUERRERO,CUAUHTEMOC,19.4512894060812,-99.1422177901077
15323,2023,Febrero,2023-02-10,2024-11-11T09:00:00.000Z,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,24,FISICA,VALLE GÓMEZ,CUAUHTEMOC,19.4601403793726,-99.1247798498557
15325,2023,Febrero,2023-02-10,2024-11-11T12:50:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,22,FISICA,ALGARIN,CUAUHTEMOC,19.4058348989104,-99.144691230435
15326,2023,Febrero,2023-02-09,2024-11-11T17:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,25,FISICA,CONDESA,CUAUHTEMOC,19.4175461511741,-99.1745415298478
15327,2023,Febrero,2023-02-04,2024-11-11T04:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,58,FISICA,ROMA NORTE,CUAUHTEMOC,19.4127462392447,-99.1549855497623
15328,2023,Febrero,2023-02-09,2024-11-11T19:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,28,FISICA,TABACALERA,CUAUHTEMOC,19.432030012522,-99.1588815501858
15329,2023,Febrero,2023-02-05,2024-11-11T04:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,TABACALERA,CUAUHTEMOC,19.4375933428027,-99.1526881004073
15330,2023,Febrero,2023-02-09,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,DOCTORES,CUAUHTEMOC,19.4220349467102,-99.1498415201268
15331,2023,Febrero,2023-02-09,2024-11-11T13:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,63,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4157009306303,-99.1673344396429
15332,2023,Febrero,2023-02-10,2024-11-11T12:00:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,52,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4388786959204,-99.1583338404673
15333,2023,Febrero,2023-02-10,2024-11-11T08:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,43,FISICA,DOCTORES,CUAUHTEMOC,19.4241762190629,-99.1531924897191
15334,2023,Febrero,2023-02-11,2024-11-11T10:26:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4379795269822,-99.1643330504256
15335,2023,Febrero,2023-02-10,2024-11-11T06:05:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,ROMA SUR,CUAUHTEMOC,19.4043774523833,-99.1636527704275
15336,2023,Febrero,2023-02-11,2024-11-11T19:00:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,62,FISICA,CENTRO,CUAUHTEMOC,19.4372804974861,-99.1466653301192
15337,2023,Febrero,2023-02-11,2024-11-11T03:36:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,27,FISICA,GUERRERO,CUAUHTEMOC,19.4373958738402,-99.1467125100358
15338,2023,Febrero,2023-02-10,2024-11-11T21:20:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,JUÁREZ,CUAUHTEMOC,19.4251108154917,-99.1623751899317
15339,2023,Febrero,2023-02-11,2024-11-11T10:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,ROMA NORTE,CUAUHTEMOC,19.4223748227115,-99.1547518199419
15340,2023,Febrero,2023-02-12,2024-11-11T08:22:00.000Z,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,Masculino,31,FISICA,JUÁREZ,CUAUHTEMOC,19.4216799564445,-99.1723650098394
15341,2023,Febrero,2023-02-12,2024-11-11T08:44:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,48,FISICA,MORELOS,CUAUHTEMOC,19.4473192297578,-99.1262396901523
15342,2023,Febrero,2023-02-12,2024-11-11T08:05:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,50,FISICA,DOCTORES,CUAUHTEMOC,19.426095971997,-99.1472848399922
15343,2023,Febrero,2023-02-12,2024-11-11T10:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,14,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4368333067437,-99.1572348504618
15344,2023,Febrero,2023-02-12,2024-11-11T11:53:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,35,FISICA,TRANSITO,CUAUHTEMOC,19.4139850001836,-99.1333381102561
15345,2023,Febrero,2023-02-12,2024-11-11T09:15:00.000Z,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,57,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4454432431196,-99.1585422903559
15346,2023,Febrero,2023-02-11,2024-11-11T01:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,21,FISICA,ASTURIAS,CUAUHTEMOC,19.4048392418296,-99.1265279795722
15347,2023,Febrero,2023-02-12,2024-11-11T02:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,CENTRO,CUAUHTEMOC,19.4270351700977,-99.141636009979
15348,2023,Febrero,2023-02-11,2024-11-11T04:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,58,FISICA,VISTA ALEGRE,CUAUHTEMOC,19.4095446808551,-99.1349494499658
15349,2023,Febrero,2023-02-03,2024-11-11T02:50:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,46,FISICA,CENTRO,CUAUHTEMOC,19.4402560769358,-99.1240853402657
15350,2023,Febrero,2023-02-13,2024-11-11T10:15:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,25,FISICA,DOCTORES,CUAUHTEMOC,19.4271231112195,-99.1488996099792
15351,2023,Febrero,2023-02-11,2024-11-11T04:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,TABACALERA,CUAUHTEMOC,19.4319333878652,-99.1590553498606
15352,2023,Febrero,2023-02-01,2024-11-11T12:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,27,FISICA,HIPÓDROMO,CUAUHTEMOC,19.40572902064,-99.176913950403
15353,2023,Febrero,2023-02-12,2024-11-11T01:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,ROMA NORTE,CUAUHTEMOC,19.4175758881152,-99.155496279863
15354,2023,Febrero,2023-02-07,2024-11-11T03:10:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,CENTRO URBANO BENITO JUÁREZ,CUAUHTEMOC,19.4087596102877,-99.1573694097281
15355,2023,Febrero,2023-02-12,2024-11-11T05:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,40,FISICA,ROMA NORTE,CUAUHTEMOC,19.4153485289421,-99.1619838400926
15356,2023,Febrero,2023-02-12,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,28,FISICA,ROMA NORTE,CUAUHTEMOC,19.4167493081168,-99.1604089698006
15357,2023,Febrero,2023-02-12,2024-11-11T03:20:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,GUERRERO,CUAUHTEMOC,19.4498098587953,-99.1459954504441
15358,2023,Febrero,2023-02-11,2024-11-11T01:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,OBRERA,CUAUHTEMOC,19.4200321407534,-99.1432535602163
15359,2023,Febrero,2023-02-12,2024-11-11T12:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,DOCTORES,CUAUHTEMOC,19.4114130725573,-99.1523677098614
15360,2023,Febrero,2023-02-10,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,50,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4423449211795,-99.1575785703384
15361,2023,Febrero,2023-02-11,2024-11-11T01:00:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,19,FISICA,VISTA ALEGRE,CUAUHTEMOC,19.4091993699024,-99.135504219904
15362,2023,Febrero,2023-02-14,2024-11-11T08:38:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,BUENAVISTA,CUAUHTEMOC,19.446780930955,-99.1531362497827
15363,2023,Febrero,2023-02-13,2024-11-11T08:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,50,FISICA,ROMA NORTE,CUAUHTEMOC,19.4222132810016,-99.1559994202766
15364,2023,Febrero,2023-02-14,2024-11-11T11:40:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,34,FISICA,BUENAVISTA,CUAUHTEMOC,19.4463025028375,-99.1532619099181
15365,2023,Enero,2023-01-30,2024-11-11T08:40:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,31,FISICA,GUERRERO,CUAUHTEMOC,19.4448235756889,-99.1451793899863
15366,2023,Febrero,2023-02-14,2024-11-11T15:45:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,ROMA NORTE,CUAUHTEMOC,19.4222071268412,-99.1632279804297
15367,2023,Enero,2023-01-31,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,ROMA NORTE,CUAUHTEMOC,19.4195090384408,-99.1614907899866
15368,2023,Febrero,2023-02-14,2024-11-11T03:46:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,45,FISICA,DOCTORES,CUAUHTEMOC,19.4205502911238,-99.1472653904238
15369,2023,Febrero,2023-02-10,2024-11-11T06:10:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,ROMA SUR,CUAUHTEMOC,19.4042531814405,-99.1635920899886
15370,2023,Enero,2023-01-30,2024-11-11T16:50:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,GUERRERO,CUAUHTEMOC,19.4391327256348,-99.1433025198523
15371,2023,Febrero,2023-02-04,2024-11-11T04:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,58,FISICA,ROMA NORTE,CUAUHTEMOC,19.4128586493271,-99.1547997996211
15372,2023,Febrero,2023-02-13,2024-11-11T02:00:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,54,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4419221140959,-99.1606913198907
15373,2023,Febrero,2023-02-13,2024-11-11T07:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,45,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4051048728372,-99.1741713898237
15374,2023,Febrero,2023-02-13,2024-11-11T09:15:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,44,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4097457988728,-99.1748030503042
15375,2023,Febrero,2023-02-13,2024-11-11T06:30:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,ROMA NORTE,CUAUHTEMOC,19.4194207784316,-99.16417480001
15376,2023,Febrero,2023-02-14,2024-11-11T19:30:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Femenino,49,FISICA,TABACALERA,CUAUHTEMOC,19.4385726519263,-99.1529363395404
15377,2023,Febrero,2023-02-13,2024-11-11T18:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,30,FISICA,CENTRO,CUAUHTEMOC,19.440153466753,-99.1288974898265
15378,2023,Febrero,2023-02-14,2024-11-11T10:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,ROMA NORTE,CUAUHTEMOC,19.4229410798371,-99.1583356297027
15379,2023,Febrero,2023-02-15,2024-11-11T06:10:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4522016956482,-99.1523234500663
15380,2023,Febrero,2023-02-14,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,BUENAVISTA,CUAUHTEMOC,19.4536365810686,-99.1500556498628
15381,2023,Febrero,2023-02-13,2024-11-11T17:00:00.000Z,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,44,FISICA,DOCTORES,CUAUHTEMOC,19.4167916842358,-99.1493421802026
15382,2023,Febrero,2023-02-14,2024-11-11T23:00:00.000Z,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,61,FISICA,OBRERA,CUAUHTEMOC,19.4213241381274,-99.14185389964899
15383,2023,Febrero,2023-02-15,2024-11-11T13:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,65,FISICA,BUENAVISTA,CUAUHTEMOC,19.4407375719347,-99.1524124298783
15385,2023,Febrero,2023-02-14,2024-11-11T09:17:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,45,FISICA,HIPÓDROMO CONDESA,CUAUHTEMOC,19.4089583962838,-99.1774933002958
15386,2023,Enero,2023-01-31,2024-11-11T12:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,ROMA NORTE,CUAUHTEMOC,19.4236818587193,-99.1598255896057
15387,2023,Febrero,2023-02-14,2024-11-11T08:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,53,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.4604042685018,-99.1440381100863
15388,2023,Febrero,2023-02-15,2024-11-11T20:05:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,64,FISICA,DOCTORES,CUAUHTEMOC,19.4223576207039,-99.1470452895342
15389,2023,Febrero,2023-02-14,2024-11-11T09:40:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,58,FISICA,TABACALERA,CUAUHTEMOC,19.4375347418501,-99.1561023498284
15390,2023,Febrero,2023-02-14,2024-11-11T17:30:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,15,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4134026799081,-99.1696992199573
15391,2023,Febrero,2023-02-08,2024-11-11T20:00:00.000Z,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,51,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4503940960153,-99.1555322696227
15392,2023,Febrero,2023-02-08,2024-11-11T06:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,ROMA SUR,CUAUHTEMOC,19.4063179188304,-99.1597370801741
15393,2023,Febrero,2023-02-16,2024-11-11T07:15:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,19,FISICA,DOCTORES,CUAUHTEMOC,19.418173418286,-99.1497791599685
15396,2023,Febrero,2023-02-12,2024-11-11T08:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,63,FISICA,ROMA SUR,CUAUHTEMOC,19.4068135969332,-99.1584125996053
15397,2023,Febrero,2023-02-16,2024-11-11T06:34:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,55,FISICA,ROMA NORTE,CUAUHTEMOC,19.4131775594236,-99.1585475204309
15398,2023,Febrero,2023-02-15,2024-11-11T10:48:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,46,FISICA,GUERRERO,CUAUHTEMOC,19.44481725993,-99.1452004004329
15399,2023,Febrero,2023-02-15,2024-11-11T18:30:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,14,FISICA,ROMA NORTE,CUAUHTEMOC,19.4210991731291,-99.1546744102354
15400,2023,Febrero,2023-02-16,2024-11-11T07:48:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,42,FISICA,OBRERA,CUAUHTEMOC,19.4123481937186,-99.1370492804151
15401,2023,Febrero,2023-02-06,2024-11-11T07:30:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,35,FISICA,DOCTORES,CUAUHTEMOC,19.4072190380912,-99.1551411204579
15402,2023,Febrero,2023-02-17,2024-11-11T07:18:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,30,FISICA,GUERRERO,CUAUHTEMOC,19.4418453092031,-99.1453642396948
15403,2023,Febrero,2023-02-16,2024-11-11T10:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,29,FISICA,JUÁREZ,CUAUHTEMOC,19.4264533025221,-99.1610398502605
15404,2023,Febrero,2023-02-16,2024-11-11T08:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,27,FISICA,ROMA NORTE,CUAUHTEMOC,19.4233174436461,-99.1611112701662
15405,2023,Febrero,2023-02-13,2024-11-11T23:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,CONDESA,CUAUHTEMOC,19.4177984030946,-99.1772157001249
15406,2023,Febrero,2023-02-16,2024-11-11T10:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,43,FISICA,HIPÓDROMO CONDESA,CUAUHTEMOC,19.4074163734963,-99.1794867404677
15407,2023,Febrero,2023-02-17,2024-11-11T07:00:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,31,FISICA,VISTA ALEGRE,CUAUHTEMOC,19.4084193322397,-99.1350487296076
15408,2023,Febrero,2023-02-15,2024-11-11T11:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,48,FISICA,ROMA NORTE,CUAUHTEMOC,19.4207786924992,-99.1617924703494
