_c0,año,mes,fecha,hora_hecho,delito,categoria_delito,sexo,edad,tipo_persona,colonia,alcaldía,latitud,longitud
19221,2023,Diciembre,2023-12-11,2024-11-11 20:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,46,FISICA,GUERRERO,CUAUHTEMOC,19.4377249927138,-99.1476362899749
19231,2023,Diciembre,2023-12-12,2024-11-11 06:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,31,FISICA,BUENAVISTA,CUAUHTEMOC,19.4519480663066,-99.1459934398169
19235,2023,Diciembre,2023-12-08,2024-11-11 16:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,48,FISICA,DOCTORES,CUAUHTEMOC,19.4190397309305,-99.1489525896181
19236,2023,Diciembre,2023-12-12,2024-11-11 12:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,44,FISICA,PERALVILLO,CUAUHTEMOC,19.4629746182557,-99.138084950327
19256,2023,Noviembre,2023-11-22,2024-11-11 23:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,67,FISICA,GUERRERO,CUAUHTEMOC,19.4381350153291,-99.1421994598498
19262,2023,Diciembre,2023-12-08,2024-11-11 12:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,48,FISICA,MORELOS,CUAUHTEMOC,19.4442732983354,-99.1340830899229
19265,2023,Diciembre,2023-12-13,2024-11-11 16:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,33,FISICA,CENTRO,CUAUHTEMOC,19.4334718594939,-99.1362811604085
19283,2023,Diciembre,2023-12-15,2024-11-11 23:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,ROMA SUR,CUAUHTEMOC,19.4048135956177,-99.1650363003824
19287,2023,Diciembre,2023-12-16,2024-11-11 21:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,38,FISICA,CENTRO,CUAUHTEMOC,19.4329647666188,-99.1409498400308
19288,2023,Diciembre,2023-12-14,2024-11-11 11:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,32,FISICA,MORELOS,CUAUHTEMOC,19.4449068723895,-99.1245465003444
19292,2023,Diciembre,2023-12-17,2024-11-11 18:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,61,FISICA,PERALVILLO,CUAUHTEMOC,19.4598816959507,-99.1345269995984
19300,2023,Diciembre,2023-12-16,2024-11-11 21:48:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,34,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4576435325502,-99.1389466097135
19304,2023,Diciembre,2023-12-16,2024-11-11 04:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,JUÁREZ,CUAUHTEMOC,19.4255710905804,-99.1613110896386
19323,2023,Diciembre,2023-12-15,2024-11-11 01:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,34,FISICA,ROMA NORTE,CUAUHTEMOC,19.4223412828085,-99.1549457598906
19335,2023,Diciembre,2023-12-19,2024-11-11 04:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,31,FISICA,GUERRERO,CUAUHTEMOC,19.4503182199894,-99.1461755699645
19336,2023,Diciembre,2023-12-20,2024-11-11 21:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,31,FISICA,ATLAMPA,CUAUHTEMOC,19.4578145232856,-99.1519945897449
19380,2023,Diciembre,2023-12-24,2024-11-11 04:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,30,FISICA,CENTRO,CUAUHTEMOC,19.442048202997,-99.1288226095549
19384,2023,Diciembre,2023-12-22,2024-11-11 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,60,FISICA,GUERRERO,CUAUHTEMOC,19.4373835262055,-99.1465929195683
19392,2023,Diciembre,2023-12-26,2024-11-11 16:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,39,FISICA,CENTRO,CUAUHTEMOC,19.4402218461058,-99.1264906498456
19423,2023,Diciembre,2023-12-25,2024-11-11 18:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,38,FISICA,SANTA MARIA INSURGENTES,CUAUHTEMOC,19.4597441514122,-99.1477927598143
19424,2023,Diciembre,2023-12-27,2024-11-11 21:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,40,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4565861239815,-99.1365556403065
19432,2023,Diciembre,2023-12-30,2024-11-11 16:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,20,FISICA,MORELOS,CUAUHTEMOC,19.4429530369975,-99.1253659098757
19433,2023,Diciembre,2023-12-30,2024-11-11 16:35:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,26,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4268054873643,-99.1683295402437
19435,2023,Diciembre,2023-12-30,2024-11-11 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,54,FISICA,JUÁREZ,CUAUHTEMOC,19.4264311323331,-99.1561898599228
19441,2023,Diciembre,2023-12-30,2024-11-11 01:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,21,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4548830759754,-99.1400080900531
19442,2023,Diciembre,2023-12-28,2024-11-11 13:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,45,FISICA,ROMA NORTE,CUAUHTEMOC,19.4120616125002,-99.1624756201483
19447,2023,Diciembre,2023-12-31,2024-11-11 19:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,43,FISICA,MORELOS,CUAUHTEMOC,19.4435549976724,-99.1329458404527
19474,2023,Diciembre,2023-12-01,2024-11-11 07:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,34,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4357552610578,-99.1685474701979
19475,2023,Diciembre,2023-12-30,2024-11-11 18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,58,FISICA,CENTRO,CUAUHTEMOC,19.433937686236,-99.1245549900296
19486,2023,Enero,2023-01-24,2024-11-11 14:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,56,FISICA,CENTRO,CUAUHTEMOC,19.4318969881762,-99.1343979198943
19491,2023,Noviembre,2023-11-24,2024-11-11 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,47,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4345299867215,-99.1591443097472
19492,2023,Enero,2023-01-29,2024-11-11 20:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,25,FISICA,CENTRO,CUAUHTEMOC,19.4339317914168,-99.1397756297101
19494,2023,Diciembre,2023-12-04,2024-11-11 12:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4594413998335,-99.1388166999999
19498,2023,Febrero,2023-02-16,2024-11-11 01:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,23,FISICA,DOCTORES,CUAUHTEMOC,19.4194444698338,-99.1503056299999
19500,2023,Noviembre,2023-11-18,2024-11-11 15:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,37,FISICA,GUERRERO,CUAUHTEMOC,19.4514681698332,-99.1428713499999
19503,2023,Marzo,2023-03-26,2024-11-11 19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,24,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4417379798335,-99.1608256099999
19520,2023,Agosto,2023-08-21,2024-11-11 00:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,27,FISICA,MORELOS,CUAUHTEMOC,19.4429201609506,-99.1256904600008
